artikelordernummer;Artikelname;EAN;Meta titel;Produktbeschreibung;Anwendung;Inhaltsstoffe
PF0115CM030AV;Ultra Hydrating Hand Cream Seaweed;3551780007118;;Luxeriöse Handcreme mit frischem Duft   Die Handcreme Algue Velours von Compagnie de Provence schenkt den Händen mit Algen aus dem Mittelmeer und botanischen Ölen eine reichhaltige Pflege und samtige Geschmeidigkeit. Die ultracremige Textur spendet der Haut nach der Reinigung intensiv Feuchtigkeit, beruhigt und schützt sie vor äußeren Einflüssen. Die geschmeidige, seidige Textur zieht schnell ein, hinterlässt ein samtiges Finish und umhüllt die Hände mit einem frischen, zarten Duft.  Mehr zu diesem Produkt  Dermatologisch getestet.  Pflegende Handcreme mit 95% natürlichen Inhaltsstoffen  Ultracremige Textur  Hydratisiert, beruhigt und schützt  Frischer und zarter Duft;Eine kleine Menge der Creme auf die gereinigte und trockene Haut auftragen und sanft einmassieren. Je nach Bedarf wiederholen oder für seidige Ergebnisse nach jedem Händewaschen.   Hinweis: Nur für die äußerliche Anwendung. Den Kontakt mit den Augen vermeiden. ;Aqua (Water), Glycerin, Olea Europaea (Olive) Fruit Oil, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Glyceryl Stearate, PEG-100 Stearate, Codium Fragile Extract, Butyrospermum Parkii (Shea) Butter, Cetearyl Alcohol,  Vitis Vinifera (Grape) Seed Oil, Helianthus Annuus (Sunflower) Seed Oil, Coco-Caprylate/Caprate, Ethylhexyl Stearate, Parfum (Fragrance), Carbomer, Sodium Benzoate, Chlorphenesin, Tocopheryl Acetate, Sodium Hydroxide, Potassium Sorbate, Tocopherol.
PF0115SL500AV;Liquid Soap Marseille Seaweed;3551780007088;;Luxeriöse Seife mit frischem Duft   Die flüssige Seife von Compagnie de Provence wird traditionell durch die Verseifung in einem Kessel herstellt - wie schon ihr Vorfahre, der ikonische Seifenwürfel aus Marseille. Die Liquid Marseille Soap Algue Velours reinigt sanft Hände und Körper und hilft dabei, den Feuchtigkeitsgehalt der Haut zu erhalten. Die Seife verwandelt sich bei Kontakt mit Wasser in einen feinen, cremigen Schaum, der ein sofortiges Gefühl von Frische und Komfort vermittelt. Die ultrasanfte Formel eignet sich nicht nur optimal zum häufigen Händewaschen, sie kann auch hervorragend für die Reinigung des gesamten Körpers verwendet werden. Die Flüssigseife präsentiert sich in einer eleganten und farbenfrohen Pumpflasche aus Glas – ein echter Hingucker in Badezimmer und Küche.    Mehr zu fiesem Produkt Flüssigseife mit 98% natürlichen Inhaltsstoffen Biologisch abbaubare Formel Frischer und zarter Duft  Nachfüllbare, recyclebare Pumpflasche;Die Seife eignet sich ideal für häufiges Händewaschen. Zudem kann sie als Köperreinigung verwendet werden: Auf die feuchte Haut auftragen, sanft einmassieren und anschließend gründlich abwaschen.   Hinweis: Nur für die äußerliche Anwendung. Den Kontakt mit den Augen vermeiden.;Aqua (Water), Potassium Cocoate, Glycerin,  Parfum (Fragrance), Codium fragile extract, Potassium Olivate, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Cocos Nucifera Oil, Olea Europaea Fruit Oil,  Helianthus Annuus (Sunflower) Seed Oil, Xanthan Gum, Potassium Hydroxide, Tetrasodium Glutamate Diacetate, Benzyl Alcohol, Sodium Benzoate, Potassium Sorbate, Polyglyceryl 3-Caprylate, Tocopherol
PF0115SL01LAV;Liquid Soap Marseille 1l SEAWEED;3551780007392;Hol dir die frische Pflege des Mittelmeers mit Seaweed Liquid Soap Marseille 1L;Luxeriöse Seife mit frischem Duft   Die flüssige Seife von Compagnie de Provence wird traditionell durch die Verseifung in einem Kessel herstellt - wie schon ihr Vorfahre, der ikonische Seifenwürfel aus Marseille. Die Liquid Marseille Soap Algue Velours reinigt sanft Hände und Körper und hilft dabei, den Feuchtigkeitsgehalt der Haut zu erhalten. Die Seife verwandelt sich bei Kontakt mit Wasser in einen feinen, cremigen Schaum, der ein sofortiges Gefühl von Frische und Komfort vermittelt. Die ultrasanfte Formel eignet sich nicht nur optimal zum häufigen Händewaschen, sie kann auch hervorragend für die Reinigung des gesamten Körpers verwendet werden. Die Flüssigseife präsentiert sich in einer eleganten und farbenfrohen Pumpflasche aus Glas – ein echter Hingucker in Badezimmer und Küche.    Mehr zu fiesem Produkt Flüssigseife mit 98% natürlichen Inhaltsstoffen Biologisch abbaubare Formel Frischer und zarter Duft  Nachfüllbare, recyclebare Pumpflasche;Füllen Sie Ihre modernen Pumpflaschen 495 ml und 300 ml immer wieder neu, um Ihre Flüssigseife noch länger zu genießen. Die Seife eignet sich ideal für häufiges Händewaschen. Zudem kann sie als Köperreinigung verwendet werden: Auf die feuchte Haut auftragen, sanft einmassieren und anschließend gründlich abwaschen.   Hinweis: Nur für die äußerliche Anwendung. Den Kontakt mit den Augen vermeiden.;Aqua (Water), Potassium Cocoate, Glycerin,  Parfum (Fragrance), Codium fragile extract, Potassium Olivate, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Cocos Nucifera Oil, Olea Europaea Fruit Oil, Helianthus Annuus (Sunflower) Seed Oil, Xanthan Gum, Potassium Hydroxide, Tetrasodium Glutamate Diacetate, Benzyl Alcohol, Sodium Benzoate, Potassium Sorbate, Polyglyceryl 3-Caprylate, Tocopherol
PF0101GD200AG;Shower Gel 200ml SPARKLING CITRUS;3551780006869;Erfrischendes Duschgel mit Zitrusduft - La Compagnie de Provence Sparkling Citrus, 200ml;Mit Olivenöl angereichertes Duschgel mit einem belebenden Duft. Es reinigt die Haut dank der zarten, natürlichen Inhaltsstoffen und verwandelt sich in einen reichhaltigen Schaum, der sich leicht abspülen lässt. Das Shower Gel reinigt, ohne die Haut auszutrocknen, und hinterlässt einen zarten Duft von prickelnden Zitrusnoten auf der Haut, der die Sinne weckt.  Mehr zu diesem Produkt enthält Olivenöl und Kopraöl, für die schonendste Reinigung. sulfatfreie Formel 96% natürliche Inhaltsstoffe Hergestellt in der Provence;Gründlich mit Wasser abspülen. Geben Sie etwas des Shower Gels in die Handfläche, aufschäumen und massieren Sie den Körper sanft. Genießen Sie diesen köstlichen und belebenden Duft, der Ihre Sinne weckt.;Aqua (Water), Potassium Cocoate, Cocamidopropyl Betaine, Parfum (Fragrance), Glycerin, Benzyl Alcohol, Polyglyceryl-3 Caprylate, Hydroxyethylcellulose, Tetrasodium Glutamate Diacetate, Potassium Hydroxide, Potassium Olivate, Sodium Acetate, Isopropyl Alcohol, Sodium Benzoate, Cocos Nucifera (Coconut) Oil, Olea Europaea (Olive) Fruit Oil.
PF0101SL300RV;Liquid Soap Marseille Revitalizing Rosemary;3551780007729;;Diese im Kessel nach traditionellen Methoden hergestellte Seife ist mit pflanzlichen Ölen aus der Provence angereichert. Sie reinigt sanft die Hände und den Körper und hilft dabei, den Feuchtigkeitsgehalt der Haut zu erhalten.  Ein belebender Duft, kreiert in Grasse, wo die belebende Frische des Rosmarins durch eine saftige Note der Blutorange ergänzt wird.   Dermatologisch getestet.  97% Inhaltsstoffe natürlichen Ursprungs  Hergestellt in Frankreich;Es ist Zeit, sich einzuschäumen! Drücken Sie ein- oder zweimal auf die Pumpe, um die Seife in Ihre nassen Hände zu geben, schäumen Sie sie sanft auf und spülen Sie sie dann mit klarem Wasser ab. Geeignet für den häufigen Gebrauch. Kann für den Körper verwendet werden. Nur zur äußerlichen Anwendung. Kontakt mit den Augen ist zu vermeiden. Sollte das Produkt mit den Augen in Berührung kommen, gründlich mit Wasser ausspülen.;AQUA (WATER), POTASSIUM COCOATE, PARFUM (FRAGRANCE), POLYGLYCERYL-3 CAPRYLATE, GLYCERIN, HYDROXYETHYLCELLULOSE, LIMONENE, TETRASODIUM GLUTAMATE DIACETATE, COCOS NUCIFERA (COCONUT) OIL, POTASSIUM OLIVATE, PRUNUS AMYGDALUS DULCIS (SWEET ALMOND) OIL, VITIS VINIFERA SEED OIL, TETRASODIUM EDTA, CITRAL, TOCOPHEROL, DISODIUM PHOSPHATE, POLYSORBATE 60, HELIANTHUS ANNUUS (SUNFLOWER) SEED OIL, OLEA EUROPAEA (OLIVE) FRUIT OIL, SODIUM PHOSPHATE
PF0101SL01LRV;Liquid Soap Marseille 1lRefill REVITALIZING ROSEMARY;3551780007705;Verwöhne deine Hände mit der Marseille Flüssigseife 1L Nachfüllpackung REVITALISIERENDES ROSMARIN;Diese im Kessel nach traditionellen Methoden hergestellte Seife ist mit pflanzlichen Ölen aus der Provence angereichert. Sie reinigt sanft die Hände und den Körper und hilft dabei, den Feuchtigkeitsgehalt der Haut zu erhalten.  Ein belebender Duft, kreiert in Grasse, wo die belebende Frische des Rosmarins durch eine saftige Note der Blutorange ergänzt wird.   Dermatologisch getestet.  97% Inhaltsstoffe natürlichen Ursprungs  Hergestellt in Frankreich;Die umweltfreundliche Art, Ihre Flüssigseife noch länger zu genießen! Unsere Nachfüllflaschen können verwendet werden, um unsere stilvollen 300ml und 500ml Pumpspenderflaschen aufzufüllen. Geeignet für den häufigen Gebrauch. Kann für den Körper verwendet werden. Nur zur äußerlichen Anwendung. Vermeiden Sie den Kontakt mit den Augen. Sollte das Produkt mit den Augen in Berührung kommen, gründlich mit Wasser ausspülen.;AQUA (WATER), POTASSIUM COCOATE, PARFUM (FRAGRANCE), POLYGLYCERYL-3 CAPRYLATE, GLYCERIN, HYDROXYETHYLCELLULOSE, LIMONENE, TETRASODIUM GLUTAMATE DIACETATE, COCOS NUCIFERA (COCONUT) OIL, POTASSIUM OLIVATE, PRUNUS AMYGDALUS DULCIS (SWEET ALMOND) OIL, VITIS VINIFERA SEED OIL, TETRASODIUM EDTA, CITRAL, TOCOPHEROL, DISODIUM PHOSPHATE, POLYSORBATE 60, HELIANTHUS ANNUUS (SUNFLOWER) SEED OIL, OLEA EUROPAEA (OLIVE) FRUIT OIL, SODIUM PHOSPHATE
PF0101MC300RV;Hand and Body Lotion 300ML REVITALIZING ROSEMARY;3551780007514;Verwöhne deine Haut mit der La Companie de Provence Hand- und Körperlotion - Rosmarin! ?;Diese leichte, feuchtigkeitsspendende Creme wurde im Herzen der Provence hergestellt und vereint die besten botanischen Öle der Provence, um Ihre Hände und Ihren Körper zu pflegen. Die Formel ist angereichert mit feuchtigkeitsspendendem PDO-Olivenöl, beruhigendem Süßmandelöl und Sheabutter zum Schutz Ihrer Haut. Die leichte, flüssige Textur zieht schnell ein, um jeden Tag Weichheit und Komfort zu bieten.   Ein belebender Duft, der in Grasse kreiert wurde, wo die belebende Frische von Rosmarin durch eine saftige Note von Blutorange ergänzt wird. Dermatologisch getestet.   95 % Inhaltsstoffe natürlichen Ursprungs;Nach dem Duschen und/oder zu jeder Tageszeit anwendbar. Auf die Hände geben und sanft einmassieren für einen geschmeidige Haut!  ;Aqua (Water), Dicaprylyl Ether, Glycerin, Cetearyl Alcohol, Ethylhexyl Stearate, Butyrospermum Parkii (Shea Butter), Ceteareth-20, Olea Europaea (Olive) Fruit Oil, Polyglyceryl-3 Methylglucose Distearate, Sodium Polyacrylate, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Parfum (Fragrance), Vitis Vinifera (Grape) Seed Oil, Chlorphenesin, Sodium Benzoate, Xanthan Gum, Citric Acid, Tocopherol, Helianthus Annuus (Sunflower) Seed Oil, Disodium EDTA, Limonene, Sodium Hydroxide, Linalool, Citral.
PF0105GD300KA;Cleansing Shower Oil 300ml KARITE | SHEA;3551780008368;Verwöhnende Duschöl Reinigung mit Shea für trockene Haut | KARITE 300ml;Angereichert mit Shea Absolute und drei außergewöhnlichen botanischen Ölen, reinigt und pflegt dieses Duschöl sehr trockene und empfindliche Haut. Hergestellt im Herzen der Provence, enthält es sanfte, pflanzliche Tenside, so dass es sowohl für das Gesicht als auch für den Körper verwendet werden kann.  Shea Absolute hat nährende Eigenschaften und ist reich an rückfettenden Wirkstoffen. Kombiniert mit einem kostbaren Trio botanischer Öle aus der Provence umhüllt es die Haut mit einem wohltuenden Schaum und hinterlässt sie sauber, gepflegt und himmlisch duftend. 95 % Inhaltsstoffe natürlichen Ursprungs;In der Dusche auf die nasse Haut auftragen. Dann aufschäumen und abspülen. Es reinigt und pflegt in einer Anwendung und verleiht der Haut Sauberkeit. Es kann auf Gesicht und Körper verwendet werden;Aqua (Water), Lauryl Glucoside, Glycerin, Disodium Cocoyl Glutamate, Coco-Betaine, Sodium Cocoamphoacetate, Citric Acid, Parfum (Fragrance), Sodium Benzoate, Coco-Glucoside, Glyceryl Oleate, Caramel, Butyrospermum Parkii (Shea) Oil, Vitis Vinifera (Grape) Seed Oil, Olea Europaea (Olive) Fruit Oil, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Potassium Hydroxide, Tocopherol, Helianthus Annuus (Sunflower) Seed Oil
PF0105BC200KA;Body Balm 200ml KARITE | SHEA;3551780007774;Verwöhne deine Haut mit unserem Karité Körperbalsam - Reichhaltige Pflege mit 100% fair gehandelter Sheabutter;Luxuriöser Body Balm mit exquisitem Duft Angereichert mit ultra-nährender und fair gehandelter Sheabutter, 100% rein und natürlich, nährt, beruhigt und hilft dieser intensiv pflegende Bodybalm die Haut. Diese leichte und sanft parfümierte Creme hüllt die Haut in Weichheit und Komfort. Die reichhaltige Textur spendet der Haut nach der Reinigung intensiv Feuchtigkeit, beruhigt und schützt sie vor äußeren Einflüssen.   Mehr zu diesem Produkt  pflegender Body Balm mit 96,9 % natürlichen Inhaltstoffen reichhaltige Textur hydratisiert, beruhigt & schützt;Nach dem Baden oder Duschen von Kopf bis Fuß auftragen, dabei das Gesicht vermeiden und besonders auf die trockensten Stellen achten. Sanft einmassieren, bis es vollständig eingezogen ist. Nur zur äußerlichen Anwendung. Vermeiden Sie den Kontakt mit den Augen. Klinisch und dermatologisch getestet.;Aqua (Water), Butyrospermum parkii (Shea Butter), Butylene Glycol, Isononyl Isononanoate, Cetyl Alcohol, Glycerin, Glyceryl Stearate, Ceteareth-20, Sodium Polyacrylate, Propanediol, Disodium EDTA, PEG-8, Caprylyl Glycol, Caprylhydroxamic Acid, Tocopherol, Ascorbyl Palmitate, Ascorbic Acid, Citric Acid, Parfum (Fragrance).
PF0113MN150SK;HYDRATING FACE CLEANSING FOAM;3551780005695;Erfrischendes Gesichtsreinigungsschaum für strahlende Haut.;Dieser Gesichtsreiniger verwandelt sich in einen reichhaltigen, dicken Schaum, der die Haut reinigt und Make-up und Unreinheiten entfernt, ohne sie auszutrocknen!  Die ultrasanfte Formel kombiniert erfrischendes Bio-Kornblumenwasser mit einem Extrakt der Bio-Wasserlilie, die für ihre reinigenden Eigenschaften bekannt ist. Diese beiden Inhaltsstoffe bilden ein leistungsstarkes Duo, das der Haut ein frisches, sauberes und angenehmes Gefühl verleiht.   Wussten Sie schon? Die Kornblume ist seit dem 12. Jahrhundert für ihre beruhigenden und abschwellenden Eigenschaften bekannt. Sie ist nicht nur eine hübsche Blume! Sie hat viele Eigenschaften: antiseptisch, beruhigend, reinigend und belebend. Kornblumenwasser war daher eine natürliche Wahl für unseren Gesichtsreinigungsschaum, wo es wegen seiner erfrischenden Eigenschaften verwendet wird.;Drücken Sie auf die Pumpe, um das Produkt direkt in die Handfläche zu geben, und massieren Sie es dann mit kreisenden Bewegungen sanft über das feuchte Gesicht, wobei Sie die Augenpartie aussparen. Gut mit Wasser abspülen und sich dann im Spiegel bewundern!;Aqua (Water), Centaurea Cyanus Flower Water, Ammonium Lauryl Sulfate, Glycerin, Caprylyl/Capryl Glucoside, CocoGlucoside, Cocamidopropyl Betaine, Parfum (Fragrance), Sodium Benzoate, Glyceryl Oleate, Citric Acid, Sodium Chloride, Linalool, Benzyl Salicylate, Aloe Barbadensis Leaf Juice Powder, Hydroxycitronellal, Nuphar Luteum Root Extract, Tocopherol, Potassium Sorbate, Hydrogenated Palm Glycerides Citrate, Sodium Hydroxide.
PF0117SL500AL;Liquid Soap Marseille 495ml ANISE LAVENDER;3551780008566;Verwöhne deine Hände und Körper mit unserem Marseille Anis Lavendel Flüssigseife - 495ml;Diese Flüssigseife mit einer reinigenden Basis aus Kokosnuss- und Sonnenblumenöl, die nach einem traditionellen Verfahren in einem Kessel verseift wird, hat eine luxuriöse Geltextur, die Hände und Körper sanft reinigt. Angereichert mit außergewöhnlichen pflanzlichen Ölen aus der Provence, vermittelt sie ein Gefühl von Komfort und Entspannung dank einer Mischung aus ätherischen Ölen aus Lavendel und Sternanis, die beruhigende Eigenschaften haben. Ohne Farbstoffe und tierische Fette. Entspannender Duft, kreiert in Grasse.  Tipps zum Wohlfühlen Händewaschen ist eine der wichtigsten Maßnahmen zur Pflege Ihrer Haut. Wenn Sie Ihre Hände mit dieser Seife waschen, halten Sie sie einige Sekunden lang zusammen und halten Sie sie unter Ihre Nase. Dann atmen Sie den Duft ein - und seine Wirkung.   ;Jetzt ist es Zeit, sich einzuschäumen!  Drücken Sie ein- oder zweimal auf die Pumpe, um die Seife in Ihre nassen Hände zu geben, schäumen Sie sie sanft auf und spülen Sie sie dann mit klarem Wasser ab. Geeignet für den häufigen Gebrauch. Kann für den Körper verwendet werden.  Nur zur äußerlichen Anwendung. Vermeiden Sie den Kontakt mit den Augen. Sollte das Produkt mit den Augen in Berührung kommen, gründlich mit Wasser ausspülen. ;Aqua (Water), Helianthus annuus (Sunflower) Seed Extract, Coconut Acid,Potassium Hydroxide, Parfum (Fragrance),Sodium Chloride, Glycerin, Potassium Carbonate, Benzyl Alcohol, Citric Acid, Tetrasodium Glutamate Diacetate, Vitis vinifera (Grape) seed Oil, Olea Europaea (Olive)Fruit Oil, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Tocopherol, Helianthus annuus (sunflower) seed Oil, Linalool.
PF0117SL300AL;Liquid Soap Marseille 300ml ANISE LAVENDER;3551780008573;Verwöhne deine Sinne mit unserer Marseille Flüssigseife - Anis Lavendel, 300ml;Diese Flüssigseife mit einer reinigenden Basis aus Kokosnuss- und Sonnenblumenöl, die nach einem traditionellen Verfahren in einem Kessel verseift wird, hat eine luxuriöse Geltextur, die Hände und Körper sanft reinigt. Angereichert mit außergewöhnlichen pflanzlichen Ölen aus der Provence, vermittelt sie ein Gefühl von Komfort und Entspannung dank einer Mischung aus ätherischen Ölen aus Lavendel und Sternanis, die beruhigende Eigenschaften haben. Ohne Farbstoffe und tierische Fette. Entspannender Duft, kreiert in Grasse.  Tipps zum Wohlfühlen Händewaschen ist eine der wichtigsten Maßnahmen zur Pflege Ihrer Haut. Wenn Sie Ihre Hände mit dieser Seife waschen, halten Sie sie einige Sekunden lang zusammen und halten Sie sie unter Ihre Nase. Dann atmen Sie den Duft ein - und seine Wirkung.  ;Jetzt ist es Zeit, sich einzuschäumen!  Drücken Sie ein- oder zweimal auf die Pumpe, um die Seife in Ihre nassen Hände zu geben, schäumen Sie sie sanft auf und spülen Sie sie dann mit klarem Wasser ab. Geeignet für den häufigen Gebrauch. Kann für den Körper verwendet werden.  Nur zur äußerlichen Anwendung. Vermeiden Sie den Kontakt mit den Augen. Sollte das Produkt mit den Augen in Berührung kommen, gründlich mit Wasser ausspülen.;Aqua (Water), Helianthus annuus (Sunflower) Seed Extract, Coconut Acid,Potassium Hydroxide, Parfum (Fragrance),Sodium Chloride, Glycerin, Potassium Carbonate, Benzyl Alcohol, Citric Acid, Tetrasodium Glutamate Diacetate, Vitis vinifera (Grape) seed Oil, Olea Europaea (Olive)Fruit Oil, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Tocopherol, Helianthus annuus (sunflower) seed Oil, Linalool
PF0117SL01LAL;Liquid Soap Marseille 1L Refill ANISE LAVENDER;3551780008580;Genieße den Komfort von Marseille Flüssigseife mit Anis Lavendel Duft - 1L Nachfüllpack;Diese Flüssigseife mit einer reinigenden Basis aus Kokosnuss- und Sonnenblumenöl, die nach einem traditionellen Verfahren in einem Kessel verseift wird, hat eine luxuriöse Geltextur, die Hände und Körper sanft reinigt. Angereichert mit außergewöhnlichen pflanzlichen Ölen aus der Provence, vermittelt sie ein Gefühl von Komfort und Entspannung dank einer Mischung aus ätherischen Ölen aus Lavendel und Sternanis, die beruhigende Eigenschaften haben. Ohne Farbstoffe und tierische Fette. Entspannender Duft, kreiert in Grasse.  Tipps zum Wohlfühlen Händewaschen ist eine der wichtigsten Maßnahmen zur Pflege Ihrer Haut. Wenn Sie Ihre Hände mit dieser Seife waschen, halten Sie sie einige Sekunden lang zusammen und halten Sie sie unter Ihre Nase. Dann atmen Sie den Duft ein - und seine Wirkung. ;Jetzt ist es Zeit, sich einzuschäumen!  Drücken Sie ein- oder zweimal auf die Pumpe, um die Seife in Ihre nassen Hände zu geben, schäumen Sie sie sanft auf und spülen Sie sie dann mit klarem Wasser ab. Geeignet für den häufigen Gebrauch. Kann für den Körper verwendet werden.  Nur zur äußerlichen Anwendung. Vermeiden Sie den Kontakt mit den Augen. Sollte das Produkt mit den Augen in Berührung kommen, gründlich mit Wasser ausspülen.;Aqua (Water), Helianthus annuus (Sunflower) Seed Extract, Coconut Acid,Potassium Hydroxide, Parfum (Fragrance),Sodium Chloride, Glycerin, Potassium Carbonate, Benzyl Alcohol, Citric Acid, Tetrasodium Glutamate Diacetate, Vitis vinifera (Grape) seed Oil, Olea Europaea (Olive)Fruit Oil, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Tocopherol, Helianthus annuus (sunflower) seed Oil, Linalool.
PF0117SL500BA;Liquid Soap Marseille 495ml MINT BASIL;3551780008634;Starte erfrischt in den Tag: Liquid Soap Marseille 495ml MINT BASIL von COMPAGNIE DE PROVENCE;Diese Flüssigseife mit einer reinigenden Basis aus Kokosnuss- und Sonnenblumenöl, die nach einem traditionellen Verfahren in einem Kessel verseift wird, hat eine luxuriöse Geltextur, die Hände und Körper sanft reinigt. Angereichert mit außergewöhnlichen pflanzlichen Ölen aus der Provence, enthält sie eine Mischung aus ätherischen Ölen aus Minze und Basilikum mit anregenden Eigenschaften, die eine belebende Wirkung auf den Geist haben. Ohne Farbstoffe und tierische Fette. Belebender Duft, kreiert in Grasse.  Tipp zum Wohlfühlen  WUSSTEN SIE SCHON? Unsere flüssige Marseiller Seife kann sowohl für die Hände als auch für den Körper verwendet werden. Warum also nicht den Tag auf eine belebende Art beginnen und unsere Minze-Basilikum-Seife für die morgendliche Dusche verwenden?  ;Jetzt ist es Zeit, sich einzuschäumen!  Drücken Sie ein- oder zweimal auf die Pumpe, um die Seife in Ihre nassen Hände zu geben, schäumen Sie sie sanft auf und spülen Sie sie dann mit klarem Wasser ab. Geeignet für den häufigen Gebrauch. Kann für den Körper verwendet werden.  Nur zur äußerlichen Anwendung. Vermeiden Sie den Kontakt mit den Augen. Sollte das Produkt mit den Augen in Berührung kommen, gründlich mit Wasser ausspülen.;Aqua (Water),Helianthus Annuus (Sunflower) Seed Extract, Coconut Acid, Potassium Hydroxide,Parfum (Fragrance), Sodium Chloride, Glycerin, Potassium Carbonate, Benzyl Alcohol, Citric Acid, Tetrasodium Glutamate Diacetate, Vitis vinifera (Grape) seed Oil, Olea Europaea (Olive) Fruit Oil, Prunus amygdalus dulcis (Sweet Almond) Oil, Tocopherol, Helianthus annuus (sunflower) seed Oil, Citronellol.
PF0117SL01LBA;Liquid Soap Marseille 1L Refill MINT BASIL;3551780008658;Erlebe pure Entspannung: Flüssigseife Marseille 1L Nachfüllpackung mit Minze und Basilikum;Diese Flüssigseife mit einer reinigenden Basis aus Kokosnuss- und Sonnenblumenöl, die nach einem traditionellen Verfahren in einem Kessel verseift wird, hat eine luxuriöse Geltextur, die Hände und Körper sanft reinigt. Angereichert mit außergewöhnlichen pflanzlichen Ölen aus der Provence, enthält sie eine Mischung aus ätherischen Ölen aus Minze und Basilikum mit anregenden Eigenschaften, die eine belebende Wirkung auf den Geist haben. Ohne Farbstoffe und tierische Fette. Belebender Duft, kreiert in Grasse.  Tipp zum Wohlfühlen  WUSSTEN SIE SCHON? Unsere flüssige Marseiller Seife kann sowohl für die Hände als auch für den Körper verwendet werden. Warum also nicht den Tag auf eine belebende Art beginnen und unsere Minze-Basilikum-Seife für die morgendliche Dusche verwenden?  ;Jetzt ist es Zeit, sich einzuschäumen!  Drücken Sie ein- oder zweimal auf die Pumpe, um die Seife in Ihre nassen Hände zu geben, schäumen Sie sie sanft auf und spülen Sie sie dann mit klarem Wasser ab. Geeignet für den häufigen Gebrauch. Kann für den Körper verwendet werden.  Nur zur äußerlichen Anwendung. Vermeiden Sie den Kontakt mit den Augen. Sollte das Produkt mit den Augen in Berührung kommen, gründlich mit Wasser ausspülen.;Aqua (Water),Helianthus Annuus (Sunflower) Seed Extract, Coconut Acid, Potassium Hydroxide,Parfum (Fragrance), Sodium Chloride, Glycerin, Potassium Carbonate, Benzyl Alcohol, Citric Acid, Tetrasodium Glutamate Diacetate, Vitis vinifera (Grape) seed Oil, Olea Europaea (Olive) Fruit Oil, Prunus amygdalus dulcis (Sweet Almond) Oil, Tocopherol, Helianthus annuus (sunflower) seed Oil, Citronellol.
PF0115SL300AV;Liquid Soap Marseille Seaweed;3551780009563;;Luxeriöse Seife mit frischem Duft   Die flüssige Seife von Compagnie de Provence wird traditionell durch die Verseifung in einem Kessel herstellt - wie schon ihr Vorfahre, der ikonische Seifenwürfel aus Marseille. Die Liquid Marseille Soap Algue Velours reinigt sanft Hände und Körper und hilft dabei, den Feuchtigkeitsgehalt der Haut zu erhalten. Die Seife verwandelt sich bei Kontakt mit Wasser in einen feinen, cremigen Schaum, der ein sofortiges Gefühl von Frische und Komfort vermittelt. Die ultrasanfte Formel eignet sich nicht nur optimal zum häufigen Händewaschen, sie kann auch hervorragend für die Reinigung des gesamten Körpers verwendet werden. Die Flüssigseife präsentiert sich in einer eleganten und farbenfrohen Pumpflasche aus Glas – ein echter Hingucker in Badezimmer und Küche.    Mehr zu fiesem Produkt Flüssigseife mit 98% natürlichen Inhaltsstoffen Biologisch abbaubare Formel Frischer und zarter Duft  Nachfüllbare, recyclebare Pumpflasche;Jetzt ist es Zeit, sich einzuschäumen!  Drücken Sie ein- oder zweimal auf die Pumpe, um die Seife auf Ihre nassen Hände aufzutragen, schäumen Sie sie sanft auf und spülen Sie sie dann mit klarem Wasser ab. Geeignet für den häufigen Gebrauch. Kann für den Körper verwendet werden.  Nur zur äußerlichen Anwendung. Vermeiden Sie den Kontakt mit den Augen. Sollte das Produkt mit den Augen in Berührung kommen, gründlich mit Wasser ausspülen.;Aqua (Water), Potassium Cocoate, Glycerin,  Parfum (Fragrance), Codium fragile extract, Potassium Olivate, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Cocos Nucifera Oil, Olea Europaea Fruit Oil,  Helianthus Annuus (Sunflower) Seed Oil, Xanthan Gum, Potassium Hydroxide, Tetrasodium Glutamate Diacetate, Benzyl Alcohol, Sodium Benzoate, Potassium Sorbate, Polyglyceryl 3-Caprylate, Tocopherol
